fecha,producto_id,nombre,categoria,subcategoria,precio_base,es_estrella,unidades_vendidas,precio_venta,ingresos,año,dia_semana,mes,nombre_mes,dia_mes,nombre_dia_semana,es_fin_de_semana,es_festivo,es_Black_Friday,es_Cyber_Monday,es_laborable,dia_del_año,semana_del_año,unidades_vendidas_lag1,unidades_vendidas_lag2,unidades_vendidas_lag3,unidades_vendidas_lag4,unidades_vendidas_lag5,unidades_vendidas_lag6,unidades_vendidas_lag7,unidades_vendidas_mm7,descuento_pct,precio_competencia,ratio_precio,nombre_H_Adidas Own The Run Jacket,nombre_H_Adidas Ultraboost 23,nombre_H_Asics Gel Nimbus 25,nombre_H_Bowflex SelectTech 552,nombre_H_Columbia Silver Ridge,nombre_H_Decathlon Bandas Elásticas Set,nombre_H_Domyos BM900,nombre_H_Domyos Kit Mancuernas 20kg,nombre_H_Gaiam Premium Yoga Block,nombre_H_Liforme Yoga Pad,nombre_H_Lotuscrafts Yoga Bolster,nombre_H_Manduka PRO Yoga Mat,nombre_H_Merrell Moab 2 GTX,nombre_H_New Balance Fresh Foam X 1080v12,nombre_H_Nike Air Zoom Pegasus 40,nombre_H_Nike Dri-FIT Miler,nombre_H_Puma Velocity Nitro 2,nombre_H_Quechua MH500,nombre_H_Reebok Floatride Energy 5,nombre_H_Reebok Professional Deck,nombre_H_Salomon Speedcross 5 GTX,nombre_H_Sveltus Kettlebell 12kg,nombre_H_The North Face Borealis,nombre_H_Trek Marlin 7,categoria_H_Fitness,categoria_H_Outdoor,categoria_H_Running,categoria_H_Wellness,subcategoria_H_Banco Gimnasio,subcategoria_H_Bandas Elásticas,subcategoria_H_Bicicleta Montaña,subcategoria_H_Bloque Yoga,subcategoria_H_Cojín Yoga,subcategoria_H_Esterilla Fitness,subcategoria_H_Esterilla Yoga,subcategoria_H_Mancuernas Ajustables,subcategoria_H_Mochila Trekking,subcategoria_H_Pesa Rusa,subcategoria_H_Pesas Casa,subcategoria_H_Rodillera Yoga,subcategoria_H_Ropa Montaña,subcategoria_H_Ropa Running,subcategoria_H_Zapatillas Running,subcategoria_H_Zapatillas Trail
2025-11-05,PROD_004,New Balance Fresh Foam X 1080v12,Running,Zapatillas Running,75,False,,74.01,,2025,2,11,Noviembre,5,Miércoles,False,False,False,False,True,309,45,,,,,,,,,0.013199999999999878,74.24,0.9969019396551726,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-05,PROD_005,Nike Dri-FIT Miler,Running,Ropa Running,35,False,,34.44,,2025,2,11,Noviembre,5,Miércoles,False,False,False,False,True,309,45,,,,,,,,,0.016000000000000014,33.64666666666667,1.0235783633841886,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2025-11-05,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,,65.75,,2025,2,11,Noviembre,5,Miércoles,False,False,False,False,True,309,45,,,,,,,,,-0.011538461538461497,63.169999999999995,1.0408421719170493,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2025-11-05,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,,69.57,,2025,2,11,Noviembre,5,Miércoles,False,False,False,False,True,309,45,,,,,,,,,0.006142857142857228,68.40333333333332,1.017055699040008,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-05,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,,64.28,,2025,2,11,Noviembre,5,Miércoles,False,False,False,False,True,309,45,,,,,,,,,0.011076923076923095,61.66,1.0424910801167695,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-05,PROD_009,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,400,True,,400.0,,2025,2,11,Noviembre,5,Miércoles,False,False,False,False,True,309,45,,,,,,,,,0.0,369.05999999999995,1.0838346068389966,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2025-11-05,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,,175.0,,2025,2,11,Noviembre,5,Miércoles,False,False,False,False,True,309,45,,,,,,,,,0.0,168.39333333333335,1.0392335405202104,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-11-05,PROD_011,Reebok Professional Deck,Fitness,Esterilla Fitness,45,False,,45.89,,2025,2,11,Noviembre,5,Miércoles,False,False,False,False,True,309,45,,,,,,,,,-0.019777777777777894,41.85333333333333,1.0964479133482001,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2025-11-05,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,,54.85,,2025,2,11,Noviembre,5,Miércoles,False,False,False,False,True,309,45,,,,,,,,,0.0027272727272726893,52.29333333333333,1.0488908720040797,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2025-11-05,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,,24.6,,2025,2,11,Noviembre,5,Miércoles,False,False,False,False,True,309,45,,,,,,,,,0.015999999999999903,24.47666666666667,1.0050388124744654,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-11-05,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,,40.63,,2025,2,11,Noviembre,5,Miércoles,False,False,False,False,True,309,45,,,,,,,,,-0.015750000000000153,38.60333333333333,1.0524997841291772,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2025-11-05,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,,150.0,,2025,2,11,Noviembre,5,Miércoles,False,False,False,False,True,309,45,,,,,,,,,0.0,141.77666666666667,1.0580020219594197,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2025-11-05,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,,830.0,,2025,2,11,Noviembre,5,Miércoles,False,False,False,False,True,309,45,,,,,,,,,0.0,790.2533333333332,1.0502961075773172,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-11-05,PROD_017,The North Face Borealis,Outdoor,Mochila Trekking,95,False,,94.56,,2025,2,11,Noviembre,5,Miércoles,False,False,False,False,True,309,45,,,,,,,,,0.004631578947368431,95.88,0.986232790988736,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2025-11-05,PROD_018,Columbia Silver Ridge,Outdoor,Ropa Montaña,70,False,,68.88,,2025,2,11,Noviembre,5,Miércoles,False,False,False,False,True,309,45,,,,,,,,,0.016000000000000014,67.74666666666667,1.0167289903562289,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2025-11-05,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,,109.42,,2025,2,11,Noviembre,5,Miércoles,False,False,False,False,True,309,45,,,,,,,,,0.005272727272727207,104.90666666666665,1.043022369089985,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2025-11-05,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,,81.11,,2025,2,11,Noviembre,5,Miércoles,False,False,False,False,True,309,45,,,,,,,,,-0.013875000000000082,79.89999999999999,1.0151439299123906,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2025-11-05,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,,130.0,,2025,2,11,Noviembre,5,Miércoles,False,False,False,False,True,309,45,,,,,,,,,0.0,124.18333333333334,1.046839350422762,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2025-11-05,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,,19.97,,2025,2,11,Noviembre,5,Miércoles,False,False,False,False,True,309,45,,,,,,,,,0.0015000000000000568,19.213333333333335,1.0393823733518388,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2025-11-05,PROD_023,Liforme Yoga Pad,Wellness,Rodillera Yoga,35,False,,35.38,,2025,2,11,Noviembre,5,Miércoles,False,False,False,False,True,309,45,,,,,,,,,-0.010857142857142899,33.19,1.0659837300391686,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2025-11-05,PROD_024,Lotuscrafts Yoga Bolster,Wellness,Cojín Yoga,50,False,,50.22,,2025,2,11,Noviembre,5,Miércoles,False,False,False,False,True,309,45,,,,,,,,,-0.0043999999999999595,47.56333333333333,1.0558553507603896,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2025-11-06,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,,115.0,,2025,3,11,Noviembre,6,Jueves,False,False,False,False,True,310,45,,,,,,,,,0.0,103.12333333333333,1.115169538093545,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-06,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,,135.0,,2025,3,11,Noviembre,6,Jueves,False,False,False,False,True,310,45,,,,,,,,,0.0,119.23,1.1322653694539964,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-06,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,,83.32,,2025,3,11,Noviembre,6,Jueves,False,False,False,False,True,310,45,,,,,,,,,0.019764705882353018,84.75666666666667,0.9830495142958271,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-06,PROD_004,New Balance Fresh Foam X 1080v12,Running,Zapatillas Running,75,False,,75.59,,2025,3,11,Noviembre,6,Jueves,False,False,False,False,True,310,45,,,,,,,,,-0.007866666666666688,71.42,1.058387006440773,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-06,PROD_005,Nike Dri-FIT Miler,Running,Ropa Running,35,False,,34.42,,2025,3,11,Noviembre,6,Jueves,False,False,False,False,True,310,45,,,,,,,,,0.01657142857142857,34.26333333333333,1.004572429224633,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2025-11-06,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,,65.1,,2025,3,11,Noviembre,6,Jueves,False,False,False,False,True,310,45,,,,,,,,,-0.0015384615384614886,63.95333333333334,1.0179297404357341,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2025-11-06,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,,68.99,,2025,3,11,Noviembre,6,Jueves,False,False,False,False,True,310,45,,,,,,,,,0.014428571428571457,64.88333333333333,1.063293090161829,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-06,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,,63.79,,2025,3,11,Noviembre,6,Jueves,False,False,False,False,True,310,45,,,,,,,,,0.01861538461538459,62.366666666666674,1.0228220203099945,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-06,PROD_009,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,400,True,,400.0,,2025,3,11,Noviembre,6,Jueves,False,False,False,False,True,310,45,,,,,,,,,0.0,368.62999999999994,1.0850988796354069,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2025-11-06,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,,175.0,,2025,3,11,Noviembre,6,Jueves,False,False,False,False,True,310,45,,,,,,,,,0.0,161.45666666666668,1.0838821562029026,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-11-06,PROD_011,Reebok Professional Deck,Fitness,Esterilla Fitness,45,False,,45.35,,2025,3,11,Noviembre,6,Jueves,False,False,False,False,True,310,45,,,,,,,,,-0.007777777777777883,44.63,1.016132646202106,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2025-11-06,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,,55.45,,2025,3,11,Noviembre,6,Jueves,False,False,False,False,True,310,45,,,,,,,,,-0.00818181818181829,52.620000000000005,1.0537818320030405,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2025-11-06,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,,24.73,,2025,3,11,Noviembre,6,Jueves,False,False,False,False,True,310,45,,,,,,,,,0.010800000000000032,25.036666666666665,0.9877512980961257,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-11-06,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,,39.9,,2025,3,11,Noviembre,6,Jueves,False,False,False,False,True,310,45,,,,,,,,,0.0025000000000000577,40.12,0.9945164506480558,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2025-11-06,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,,150.0,,2025,3,11,Noviembre,6,Jueves,False,False,False,False,True,310,45,,,,,,,,,0.0,143.51,1.045223329384712,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2025-11-06,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,,830.0,,2025,3,11,Noviembre,6,Jueves,False,False,False,False,True,310,45,,,,,,,,,0.0,758.02,1.0949579166776602,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-11-06,PROD_017,The North Face Borealis,Outdoor,Mochila Trekking,95,False,,94.37,,2025,3,11,Noviembre,6,Jueves,False,False,False,False,True,310,45,,,,,,,,,0.006631578947368322,90.42666666666666,1.0436080802123269,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2025-11-06,PROD_018,Columbia Silver Ridge,Outdoor,Ropa Montaña,70,False,,69.57,,2025,3,11,Noviembre,6,Jueves,False,False,False,False,True,310,45,,,,,,,,,0.006142857142857228,70.57666666666667,0.9857365512681244,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2025-11-06,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,,108.15,,2025,3,11,Noviembre,6,Jueves,False,False,False,False,True,310,45,,,,,,,,,0.016818181818181732,107.07333333333334,1.0100554137351347,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2025-11-06,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,,80.03,,2025,3,11,Noviembre,6,Jueves,False,False,False,False,True,310,45,,,,,,,,,-0.0003750000000000142,78.50333333333333,1.0194471572332386,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2025-11-06,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,,130.0,,2025,3,11,Noviembre,6,Jueves,False,False,False,False,True,310,45,,,,,,,,,0.0,126.63333333333334,1.0265859436693867,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2025-11-06,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,,20.22,,2025,3,11,Noviembre,6,Jueves,False,False,False,False,True,310,45,,,,,,,,,-0.010999999999999899,20.169999999999998,1.0024789291026277,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2025-11-06,PROD_023,Liforme Yoga Pad,Wellness,Rodillera Yoga,35,False,,35.53,,2025,3,11,Noviembre,6,Jueves,False,False,False,False,True,310,45,,,,,,,,,-0.015142857142857125,32.82333333333333,1.0824616634507973,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2025-11-06,PROD_024,Lotuscrafts Yoga Bolster,Wellness,Cojín Yoga,50,False,,50.89,,2025,3,11,Noviembre,6,Jueves,False,False,False,False,True,310,45,,,,,,,,,-0.017800000000000038,48.696666666666665,1.04504072831816,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2025-11-07,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,,115.0,,2025,4,11,Noviembre,7,Viernes,False,False,False,False,True,311,45,,,,,,,,,0.0,100.01333333333332,1.1498466871083857,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-07,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,,135.0,,2025,4,11,Noviembre,7,Viernes,False,False,False,False,True,311,45,,,,,,,,,0.0,118.77999999999999,1.1365549755851154,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-07,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,,85.78,,2025,4,11,Noviembre,7,Viernes,False,False,False,False,True,311,45,,,,,,,,,-0.009176470588235341,81.14333333333333,1.057141683440825,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-07,PROD_004,New Balance Fresh Foam X 1080v12,Running,Zapatillas Running,75,False,,76.13,,2025,4,11,Noviembre,7,Viernes,False,False,False,False,True,311,45,,,,,,,,,-0.015066666666666562,72.55333333333333,1.0492970688229348,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-07,PROD_005,Nike Dri-FIT Miler,Running,Ropa Running,35,False,,35.63,,2025,4,11,Noviembre,7,Viernes,False,False,False,False,True,311,45,,,,,,,,,-0.018000000000000016,33.49333333333333,1.0637937898089174,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2025-11-07,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,,64.44,,2025,4,11,Noviembre,7,Viernes,False,False,False,False,True,311,45,,,,,,,,,0.008615384615384691,62.419999999999995,1.032361422620955,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2025-11-07,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,,69.77,,2025,4,11,Noviembre,7,Viernes,False,False,False,False,True,311,45,,,,,,,,,0.003285714285714336,69.60333333333334,1.002394521335185,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-07,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,,65.94,,2025,4,11,Noviembre,7,Viernes,False,False,False,False,True,311,45,,,,,,,,,-0.014461538461538526,64.17,1.0275829827021972,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-07,PROD_009,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,400,True,,400.0,,2025,4,11,Noviembre,7,Viernes,False,False,False,False,True,311,45,,,,,,,,,0.0,368.9866666666667,1.0840500108405,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2025-11-07,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,,175.0,,2025,4,11,Noviembre,7,Viernes,False,False,False,False,True,311,45,,,,,,,,,0.0,176.7733333333333,0.9899683210137277,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-11-07,PROD_011,Reebok Professional Deck,Fitness,Esterilla Fitness,45,False,,44.59,,2025,4,11,Noviembre,7,Viernes,False,False,False,False,True,311,45,,,,,,,,,0.00911111111111107,45.166666666666664,0.9872324723247233,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2025-11-07,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,,55.76,,2025,4,11,Noviembre,7,Viernes,False,False,False,False,True,311,45,,,,,,,,,-0.01381818181818173,56.43666666666667,0.9880101588801606,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2025-11-07,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,,25.0,,2025,4,11,Noviembre,7,Viernes,False,False,False,False,True,311,45,,,,,,,,,0.0,24.78,1.0088781275221952,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-11-07,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,,40.25,,2025,4,11,Noviembre,7,Viernes,False,False,False,False,True,311,45,,,,,,,,,-0.006250000000000089,38.89666666666667,1.0347930413917217,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2025-11-07,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,,150.0,,2025,4,11,Noviembre,7,Viernes,False,False,False,False,True,311,45,,,,,,,,,0.0,140.04666666666665,1.0710715475793784,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2025-11-07,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,,830.0,,2025,4,11,Noviembre,7,Viernes,False,False,False,False,True,311,45,,,,,,,,,0.0,772.9366666666666,1.0738266610890932,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-11-07,PROD_017,The North Face Borealis,Outdoor,Mochila Trekking,95,False,,95.07,,2025,4,11,Noviembre,7,Viernes,False,False,False,False,True,311,45,,,,,,,,,-0.0007368421052631469,91.7,1.036750272628135,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2025-11-07,PROD_018,Columbia Silver Ridge,Outdoor,Ropa Montaña,70,False,,69.59,,2025,4,11,Noviembre,7,Viernes,False,False,False,False,True,311,45,,,,,,,,,0.005857142857142783,70.62333333333333,0.9853683862746023,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
